item_id,item_name,collected_at,chaos_value,lag_1,lag_2,lag_3,rolling_mean_3,rolling_std_3,pct_change_prev,pct_change_next
51,Reflecting Mist,2026-06-27 02:35:43,20100.0,20674.0,21457.0,23144.0,21758.333333333332,1262.2703091387887,-0.02776434168520847,0.0
51,Reflecting Mist,2026-06-27 03:35:43,20100.0,20100.0,20674.0,21457.0,20743.666666666668,681.1771673605423,0.0,-0.004427860696517413
51,Reflecting Mist,2026-06-27 04:35:43,20011.0,20100.0,20100.0,20674.0,20291.333333333332,331.39905451484435,-0.0044278606965174605,0.0
51,Reflecting Mist,2026-06-27 05:35:43,20011.0,20011.0,20100.0,20100.0,20070.333333333332,51.38417395786725,0.0,-0.024386587376942683
51,Reflecting Mist,2026-06-27 06:35:43,19523.0,20011.0,20011.0,20100.0,20040.666666666668,51.38417395786725,-0.02438658737694266,0.07119807406648568
51,Reflecting Mist,2026-06-27 07:35:43,20913.0,19523.0,20011.0,20011.0,19848.333333333332,281.7469313645352,0.0711980740664857,0.0
51,Reflecting Mist,2026-06-27 08:35:43,20913.0,20913.0,19523.0,20011.0,20149.0,705.20068065764,0.0,0.005833691961937551
51,Reflecting Mist,2026-06-27 10:28:06,21035.0,20913.0,20913.0,19523.0,20449.666666666668,802.5168741735788,0.005833691961937504,-0.05443308771095793
51,Reflecting Mist,2026-06-27 11:28:06,19890.0,21035.0,20913.0,20913.0,20953.666666666668,70.43673284111564,-0.054433087710957895,0.06963298139768728
51,Reflecting Mist,2026-06-27 12:28:06,21275.0,19890.0,21035.0,20913.0,20612.666666666668,628.8134328505804,0.06963298139768725,0.0
51,Reflecting Mist,2026-06-27 13:28:06,21275.0,21275.0,19890.0,21035.0,20733.333333333332,740.140752379797,0.0,-0.023313748531139836
51,Reflecting Mist,2026-06-27 15:22:14,20779.0,21275.0,21275.0,19890.0,20813.333333333332,799.630122827631,-0.023313748531139877,0.005871312382694066
52,Jeweller's Orb,2026-06-27 01:35:43,0.002,0.05816,0.05816,0.2584,0.12490666666666668,0.11560861790253067,-0.9656121045392022,0.0
52,Jeweller's Orb,2026-06-27 02:35:43,0.002,0.002,0.05816,0.05816,0.03944,0.032423991117689344,0.0,0.0
52,Jeweller's Orb,2026-06-27 03:35:43,0.002,0.002,0.002,0.05816,0.020720000000000002,0.03242399111768933,0.0,26.779999999999998
52,Jeweller's Orb,2026-06-27 04:35:43,0.05556,0.002,0.002,0.002,0.002,0.0,26.779999999999998,0.0
52,Jeweller's Orb,2026-06-27 05:35:43,0.05556,0.05556,0.002,0.002,0.019853333333333334,0.0309228804177963,0.0,0.0
52,Jeweller's Orb,2026-06-27 06:35:43,0.05556,0.05556,0.05556,0.002,0.037706666666666666,0.03092288041779631,0.0,0.0
52,Jeweller's Orb,2026-06-27 07:35:43,0.05556,0.05556,0.05556,0.05556,0.05556,0.0,0.0,0.0
52,Jeweller's Orb,2026-06-27 08:35:43,0.05556,0.05556,0.05556,0.05556,0.05556,0.0,0.0,0.0
52,Jeweller's Orb,2026-06-27 10:28:06,0.05556,0.05556,0.05556,0.05556,0.05556,0.0,0.0,0.0
52,Jeweller's Orb,2026-06-27 11:28:06,0.05556,0.05556,0.05556,0.05556,0.05556,0.0,0.0,0.0
52,Jeweller's Orb,2026-06-27 12:28:06,0.05556,0.05556,0.05556,0.05556,0.05556,0.0,0.0,0.0
52,Jeweller's Orb,2026-06-27 13:28:06,0.05556,0.05556,0.05556,0.05556,0.05556,0.0,0.0,-0.07721382289416838
52,Jeweller's Orb,2026-06-27 15:22:14,0.05127,0.05556,0.05556,0.05556,0.05556,0.0,-0.07721382289416834,-0.07333723425004889
53,Exalted Orb,2026-06-27 01:35:43,7.9,8.41,8.89,8.85,8.716666666666667,0.266333124739176,-0.06064209274673005,-0.025316455696202552
53,Exalted Orb,2026-06-27 02:35:43,7.7,7.9,8.41,8.89,8.4,0.4950757517794627,-0.025316455696202556,0.0
53,Exalted Orb,2026-06-27 03:35:43,7.7,7.7,7.9,8.41,8.003333333333334,0.36610563138708185,0.0,0.04025974025974021
53,Exalted Orb,2026-06-27 04:35:43,8.01,7.7,7.7,7.9,7.766666666666667,0.11547005383792854,0.04025974025974022,0.0
53,Exalted Orb,2026-06-27 05:35:43,8.01,8.01,7.7,7.7,7.803333333333334,0.1789785834487858,0.0,0.007490636704119913
53,Exalted Orb,2026-06-27 06:35:43,8.07,8.01,8.01,7.7,7.906666666666666,0.17897858344878548,0.0074906367041198685,0.09417596034696403
53,Exalted Orb,2026-06-27 07:35:43,8.83,8.07,8.01,8.01,8.03,0.034641016151381814,0.09417596034696407,0.0
53,Exalted Orb,2026-06-27 08:35:43,8.83,8.83,8.07,8.01,8.303333333333333,0.4570922591045843,0.0,0.09513023782559454
53,Exalted Orb,2026-06-27 10:28:06,9.67,8.83,8.83,8.07,8.576666666666666,0.438786204584113,0.09513023782559449,0.008273009307135478
53,Exalted Orb,2026-06-27 11:28:06,9.75,9.67,8.83,8.83,9.11,0.48497422611928137,0.008273009307135482,0.08307692307692313
53,Exalted Orb,2026-06-27 12:28:06,10.56,9.75,9.67,8.83,9.416666666666666,0.5096403960964321,0.08307692307692305,0.0
53,Exalted Orb,2026-06-27 13:28:06,10.56,10.56,9.75,9.67,9.993333333333334,0.4923751956926011,0.0,-0.017045454545454516
53,Exalted Orb,2026-06-27 15:22:14,10.38,10.56,10.56,9.75,10.290000000000001,0.46765371804358974,-0.017045454545454475,0.01156069364161842
55,Hinekora's Lock,2026-06-27 03:35:43,336867.0,336867.0,346483.0,365575.0,349641.6666666667,14612.330318376105,0.0,-0.0044706070941944445
55,Hinekora's Lock,2026-06-27 04:35:43,335361.0,336867.0,336867.0,346483.0,340072.3333333333,5551.800188527474,-0.004470607094194445,0.0
55,Hinekora's Lock,2026-06-27 05:35:43,335361.0,335361.0,336867.0,336867.0,336365.0,869.489505399737,0.0,-0.01717253944257084
55,Hinekora's Lock,2026-06-27 06:35:43,329602.0,335361.0,335361.0,336867.0,335863.0,869.489505399737,-0.0171725394425708,0.01164738078045643
55,Hinekora's Lock,2026-06-27 07:35:43,333441.0,329602.0,335361.0,335361.0,333441.3333333333,3324.9602002630886,0.011647380780456462,0.0
55,Hinekora's Lock,2026-06-27 08:35:43,333441.0,333441.0,329602.0,335361.0,332801.3333333333,2932.3029061359844,0.0,0.09284701041563576
55,Hinekora's Lock,2026-06-27 10:28:06,364400.0,333441.0,333441.0,329602.0,332161.3333333333,2216.4476834190154,0.09284701041563581,0.002428649835345774
55,Hinekora's Lock,2026-06-27 11:28:06,365285.0,364400.0,333441.0,333441.0,343760.6666666667,17874.18698384162,0.002428649835345853,0.04759571293647426
55,Hinekora's Lock,2026-06-27 12:28:06,382671.0,365285.0,364400.0,333441.0,354375.3333333333,18135.063835932127,0.047595712936474355,0.0
55,Hinekora's Lock,2026-06-27 13:28:06,382671.0,382671.0,365285.0,364400.0,370785.3333333333,10302.796238562312,0.0,-0.01647368104716584
55,Hinekora's Lock,2026-06-27 15:22:14,376367.0,382671.0,382671.0,365285.0,376875.6666666667,10037.811780130854,-0.016473681047165845,0.01578512462569779
56,Turbulent Catalyst,2026-06-27 01:35:43,1.91,0.2,0.2,41.8,14.066666666666665,24.01777119828843,8.549999999999999,2.4973821989528795
56,Turbulent Catalyst,2026-06-27 02:35:43,6.68,1.91,0.2,0.2,0.77,0.9872689603142588,2.4973821989528795,0.0
56,Turbulent Catalyst,2026-06-27 03:35:43,6.68,6.68,1.91,0.2,2.9299999999999997,3.3582584772467987,0.0,3.880239520958084
56,Turbulent Catalyst,2026-06-27 04:35:43,32.6,6.68,6.68,1.91,5.09,2.7539607840345113,3.880239520958084,0.0
56,Turbulent Catalyst,2026-06-27 05:35:43,32.6,32.6,6.68,6.68,15.32,14.9649189773951,0.0,0.0
56,Turbulent Catalyst,2026-06-27 06:35:43,32.6,32.6,32.6,6.68,23.959999999999997,14.964918977395097,0.0,0.0
56,Turbulent Catalyst,2026-06-27 07:35:43,32.6,32.6,32.6,32.6,32.6,0.0,0.0,0.0
56,Turbulent Catalyst,2026-06-27 08:35:43,32.6,32.6,32.6,32.6,32.6,0.0,0.0,-0.9386503067484663
56,Turbulent Catalyst,2026-06-27 12:28:06,2.0,32.6,32.6,32.6,32.6,0.0,-0.9386503067484663,0.0
56,Turbulent Catalyst,2026-06-27 13:28:06,2.0,2.0,32.6,32.6,22.400000000000002,17.666918237202548,0.0,0.0
56,Turbulent Catalyst,2026-06-27 15:22:14,2.0,2.0,2.0,32.6,12.200000000000001,17.66691823720255,0.0,0.0
57,Intrinsic Catalyst,2026-06-27 01:35:43,12.07,12.38,12.86,12.92,12.719999999999999,0.2959729717389748,-0.025040387722132462,-0.02734051367025684
57,Intrinsic Catalyst,2026-06-27 02:35:43,11.74,12.07,12.38,12.86,12.436666666666667,0.39803684921541344,-0.027340513670256805,0.0
57,Intrinsic Catalyst,2026-06-27 03:35:43,11.74,11.74,12.07,12.38,12.063333333333333,0.3200520790954731,0.0,-0.004258943781942139
57,Intrinsic Catalyst,2026-06-27 04:35:43,11.69,11.74,11.74,12.07,11.85,0.19052558883258153,-0.004258943781942137,0.0
57,Intrinsic Catalyst,2026-06-27 05:35:43,11.69,11.69,11.74,11.74,11.723333333333334,0.028867513459522386,0.0,-0.017964071856287348
57,Intrinsic Catalyst,2026-06-27 06:35:43,11.48,11.69,11.69,11.74,11.706666666666665,0.02886751345952328,-0.017964071856287345,0.012195121951219407
57,Intrinsic Catalyst,2026-06-27 07:35:43,11.62,11.48,11.69,11.69,11.62,0.12124355652983199,0.012195121951219301,0.0
57,Intrinsic Catalyst,2026-06-27 08:35:43,11.62,11.62,11.48,11.69,11.596666666666666,0.10692676621564862,0.0,0.11876075731497426
57,Intrinsic Catalyst,2026-06-27 10:28:06,13.0,11.62,11.62,11.48,11.573333333333332,0.08082903768656434,0.11876075731497426,0.0
57,Intrinsic Catalyst,2026-06-27 11:28:06,13.0,13.0,11.62,11.62,12.079999999999998,0.796743371481685,0.0,-0.41384615384615386
57,Intrinsic Catalyst,2026-06-27 12:28:06,7.62,13.0,13.0,11.62,12.540000000000001,0.7967433714816843,-0.41384615384615386,0.0
57,Intrinsic Catalyst,2026-06-27 13:28:06,7.62,7.62,13.0,13.0,11.206666666666665,3.106144448240187,0.0,-0.6036745406824147
57,Intrinsic Catalyst,2026-06-27 15:22:14,3.02,7.62,7.62,13.0,9.413333333333334,3.106144448240187,-0.6036745406824147,0.0
58,Armourer's Scrap,2026-06-27 01:35:43,0.04271,0.04271,0.04271,0.0176,0.03434,0.014497265259351499,0.0,-0.11753687660969321
58,Armourer's Scrap,2026-06-27 02:35:43,0.03769,0.04271,0.04271,0.04271,0.04271,0.0,-0.11753687660969325,0.0
58,Armourer's Scrap,2026-06-27 03:35:43,0.03769,0.03769,0.04271,0.04271,0.041036666666666666,0.0028982983513318986,0.0,-0.3016715309100558
58,Armourer's Scrap,2026-06-27 04:35:43,0.02632,0.03769,0.03769,0.04271,0.039363333333333334,0.0028982983513319055,-0.3016715309100557,0.0
58,Armourer's Scrap,2026-06-27 05:35:43,0.02632,0.02632,0.03769,0.03769,0.0339,0.006564472560686052,0.0,-0.7052051671732523
58,Armourer's Scrap,2026-06-27 06:35:43,0.007759,0.02632,0.02632,0.03769,0.030109999999999998,0.006564472560686063,-0.7052051671732522,0.0
58,Armourer's Scrap,2026-06-27 07:35:43,0.007759,0.007759,0.02632,0.02632,0.020133,0.01071619834642867,0.0,0.0
58,Armourer's Scrap,2026-06-27 08:35:43,0.007759,0.007759,0.007759,0.02632,0.013946,0.010716198346428682,0.0,-0.008635133393478569
58,Armourer's Scrap,2026-06-27 10:28:06,0.007692,0.007759,0.007759,0.007759,0.007759,0.0,-0.008635133393478545,39.31461258450338
58,Armourer's Scrap,2026-06-27 11:28:06,0.3101,0.007692,0.007759,0.007759,0.007736666666666667,3.8682468049379344e-05,39.31461258450338,0.04450177362141256
58,Armourer's Scrap,2026-06-27 12:28:06,0.3239,0.3101,0.007692,0.007759,0.10851699999999999,0.17457600218529462,0.04450177362141261,0.0
58,Armourer's Scrap,2026-06-27 13:28:06,0.3239,0.3239,0.3101,0.007692,0.2138973333333333,0.17871230965250637,0.0,-0.018524235875270162
58,Armourer's Scrap,2026-06-27 15:22:14,0.3179,0.3239,0.3239,0.3101,0.3193,0.007967433714815305,-0.01852423587527019,0.013840830449826862
59,Mirror Shard,2026-06-27 01:35:43,48844.0,50085.0,52020.0,51497.0,51200.666666666664,1000.9577080642974,-0.024777877608066268,-0.02776185406600606
59,Mirror Shard,2026-06-27 02:35:43,47488.0,48844.0,50085.0,52020.0,50316.333333333336,1600.5874963066947,-0.027761854066006064,0.0
59,Mirror Shard,2026-06-27 03:35:43,47488.0,47488.0,48844.0,50085.0,48805.666666666664,1298.924298538346,0.0,-0.0034535040431266846
59,Mirror Shard,2026-06-27 04:35:43,47324.0,47488.0,47488.0,48844.0,47940.0,782.8869650211317,-0.0034535040431267205,0.0
59,Mirror Shard,2026-06-27 05:35:43,47324.0,47324.0,47488.0,47488.0,47433.333333333336,94.6854441470923,0.0,-0.02928746513397008
59,Mirror Shard,2026-06-27 06:35:43,45938.0,47324.0,47324.0,47488.0,47378.666666666664,94.6854441470923,-0.02928746513397007,0.015847446558404806
59,Mirror Shard,2026-06-27 07:35:43,46666.0,45938.0,47324.0,47324.0,46862.0,800.2074730968204,0.015847446558404865,0.0
59,Mirror Shard,2026-06-27 08:35:43,46666.0,46666.0,45938.0,47324.0,46642.666666666664,693.29455019734,0.0,0.06501521450306433
59,Mirror Shard,2026-06-27 10:28:06,49700.0,46666.0,46666.0,45938.0,46423.333333333336,420.3109959700439,0.06501521450306424,0.0024346076458752514
59,Mirror Shard,2026-06-27 11:28:06,49821.0,49700.0,46666.0,46666.0,47677.333333333336,1751.6807167213226,0.0024346076458752197,0.043776720659962666
59,Mirror Shard,2026-06-27 12:28:06,52002.0,49821.0,49700.0,46666.0,48729.0,1787.634470466485,0.04377672065996263,0.0
59,Mirror Shard,2026-06-27 13:28:06,52002.0,52002.0,49821.0,49700.0,50507.666666666664,1295.5440298705894,0.0,-0.017441636860120766
59,Mirror Shard,2026-06-27 15:22:14,51095.0,52002.0,52002.0,49821.0,51275.0,1259.2009371025717,-0.01744163686012079,0.011233975927194441
60,Instilling Orb,2026-06-27 01:35:43,0.1091,0.1091,0.1096,0.1111,0.10993333333333333,0.0010408329997330687,0.0,-0.9498350137488543
60,Instilling Orb,2026-06-27 02:35:43,0.005473,0.1091,0.1091,0.1096,0.10926666666666666,0.0002886751345948241,-0.9498350137488543,0.0
60,Instilling Orb,2026-06-27 03:35:43,0.005473,0.005473,0.1091,0.1091,0.07455766666666667,0.05982907634531334,0.0,-0.0431207747122235
60,Instilling Orb,2026-06-27 04:35:43,0.005237,0.005473,0.005473,0.1091,0.04001533333333333,0.059829076345313335,-0.04312077471222353,0.0
60,Instilling Orb,2026-06-27 05:35:43,0.005237,0.005237,0.005473,0.005473,0.0053943333333333334,0.00013625466351759955,0.0,0.0
60,Instilling Orb,2026-06-27 06:35:43,0.005237,0.005237,0.005237,0.005473,0.005315666666666667,0.00013625466351758784,0.0,0.0
60,Instilling Orb,2026-06-27 07:35:43,0.005237,0.005237,0.005237,0.005237,0.005237,0.0,0.0,0.0
60,Instilling Orb,2026-06-27 08:35:43,0.005237,0.005237,0.005237,0.005237,0.005237,0.0,0.0,18.094901661256444
60,Instilling Orb,2026-06-27 12:28:06,0.1,0.005237,0.005237,0.005237,0.005237,0.0,18.094901661256444,0.0
60,Instilling Orb,2026-06-27 13:28:06,0.1,0.1,0.005237,0.005237,0.036824666666666665,0.05471144355921649,0.0,0.0
60,Instilling Orb,2026-06-27 15:22:14,0.1,0.1,0.1,0.005237,0.06841233333333334,0.0547114435592165,0.0,0.0
61,Ancient Orb,2026-06-27 01:35:43,16.77,6.45,6.7,15.63,9.593333333333334,5.2294008579696145,1.5999999999999996,-0.028026237328562843
61,Ancient Orb,2026-06-27 02:35:43,16.3,16.77,6.45,6.7,9.973333333333334,5.887413127455329,-0.028026237328562797,0.0
61,Ancient Orb,2026-06-27 03:35:43,16.3,16.3,16.77,6.45,13.173333333333332,5.8273178507211485,0.0,-0.004294478527607379
61,Ancient Orb,2026-06-27 04:35:43,16.23,16.3,16.3,16.77,16.456666666666667,0.27135462651913717,-0.004294478527607337,0.0
61,Ancient Orb,2026-06-27 05:35:43,16.23,16.23,16.3,16.3,16.276666666666667,0.040414518843366165,0.0,-0.01725200246457185
61,Ancient Orb,2026-06-27 06:35:43,15.95,16.23,16.23,16.3,16.253333333333334,0.040414518843366165,-0.017252002464571814,0.011912225705329234
61,Ancient Orb,2026-06-27 07:35:43,16.14,15.95,16.23,16.23,16.136666666666667,0.16165807537311894,0.011912225705329238,0.0
61,Ancient Orb,2026-06-27 08:35:43,16.14,16.14,15.95,16.23,16.106666666666666,0.14294521094930393,0.0,-0.17100371747211893
61,Ancient Orb,2026-06-27 10:28:06,13.38,16.14,16.14,15.95,16.076666666666668,0.10969655114606351,-0.17100371747211895,-0.5201793721973095
61,Ancient Orb,2026-06-27 11:28:06,6.42,13.38,16.14,16.14,15.219999999999999,1.5934867429633677,-0.5201793721973095,0.8177570093457944
61,Ancient Orb,2026-06-27 12:28:06,11.67,6.42,13.38,16.14,11.979999999999999,5.008951986194316,0.8177570093457944,0.0
61,Ancient Orb,2026-06-27 13:28:06,11.67,11.67,6.42,13.38,10.49,3.626940859732893,0.0,0.3127677806341046
61,Ancient Orb,2026-06-27 15:22:14,15.32,11.67,11.67,6.42,9.92,3.0310889132455308,0.3127677806341045,0.07898172323759796
62,Prismatic Catalyst,2026-06-27 01:35:43,120.7,134.6,160.7,78.07,124.45666666666666,42.238544403581585,-0.10326894502228823,-0.027340513670256812
62,Prismatic Catalyst,2026-06-27 02:35:43,117.4,120.7,134.6,160.7,138.66666666666666,20.307716103327152,-0.027340513670256805,0.0
62,Prismatic Catalyst,2026-06-27 03:35:43,117.4,117.4,120.7,134.6,124.23333333333333,9.128161552762643,0.0,-0.004258943781942078
62,Prismatic Catalyst,2026-06-27 04:35:43,116.9,117.4,117.4,120.7,118.5,1.9052558883261133,-0.004258943781942026,0.0
62,Prismatic Catalyst,2026-06-27 05:35:43,116.9,116.9,117.4,117.4,117.23333333333335,0.28867513459726274,0.0,-0.18135158254918735
62,Prismatic Catalyst,2026-06-27 06:35:43,95.7,116.9,116.9,117.4,117.06666666666666,0.28867513459728017,-0.18135158254918737,0.011703239289446084
62,Prismatic Catalyst,2026-06-27 07:35:43,96.82,95.7,116.9,116.9,109.83333333333333,12.239825706820143,0.011703239289446055,0.0
62,Prismatic Catalyst,2026-06-27 08:35:43,96.82,96.82,95.7,116.9,103.13999999999999,11.929660514868075,0.0,0.06486263168766786
62,Prismatic Catalyst,2026-06-27 10:28:06,103.1,96.82,96.82,95.7,96.44666666666667,0.6466323014946339,0.06486263168766793,0.0029097963142581122
62,Prismatic Catalyst,2026-06-27 11:28:06,103.4,103.1,96.82,96.82,98.91333333333334,3.6257596905112126,0.0029097963142581396,0.044487427466150815
62,Prismatic Catalyst,2026-06-27 12:28:06,108.0,103.4,103.1,96.82,101.10666666666667,3.715391410515948,0.044487427466150864,0.0
62,Prismatic Catalyst,2026-06-27 13:28:06,108.0,108.0,103.4,103.1,104.83333333333333,2.7465129406822597,0.0,-0.018518518518518517
62,Prismatic Catalyst,2026-06-27 15:22:14,106.0,108.0,108.0,103.4,106.46666666666665,2.6558112382725665,-0.01851851851851849,0.013207547169811375
64,Foulborn Orb of Augmentation,2026-06-27 15:22:14,5.4,45.0,45.0,13.18,34.39333333333334,18.371285565613892,-0.88,0.0
65,Fracturing Shard,2026-06-27 01:35:43,30.0,30.0,30.0,50.0,36.666666666666664,11.547005383792515,0.0,0.0
65,Fracturing Shard,2026-06-27 02:35:43,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
65,Fracturing Shard,2026-06-27 03:35:43,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
65,Fracturing Shard,2026-06-27 04:35:43,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
66,Blessed Orb,2026-06-27 01:35:43,4.2,4.31,4.47,3.23,4.003333333333333,0.6744874597302261,-0.02552204176334094,-0.028571428571428595
66,Blessed Orb,2026-06-27 02:35:43,4.08,4.2,4.31,4.47,4.326666666666667,0.1357694123627763,-0.02857142857142858,0.0
66,Blessed Orb,2026-06-27 03:35:43,4.08,4.08,4.2,4.31,4.196666666666666,0.11503622617824968,0.0,-0.004901960784313838
66,Blessed Orb,2026-06-27 04:35:43,4.06,4.08,4.08,4.2,4.120000000000001,0.0692820323027557,-0.004901960784313819,0.0
66,Blessed Orb,2026-06-27 05:35:43,4.06,4.06,4.08,4.08,4.073333333333333,0.011547005383796124,0.0,-0.5073891625615763
66,Blessed Orb,2026-06-27 06:35:43,2.0,4.06,4.06,4.08,4.066666666666666,0.011547005383796253,-0.5073891625615763,0.0
66,Blessed Orb,2026-06-27 07:35:43,2.0,2.0,4.06,4.06,3.3733333333333335,1.1893415545306287,0.0,0.0
66,Blessed Orb,2026-06-27 08:35:43,2.0,2.0,2.0,4.06,2.686666666666667,1.1893415545306287,0.0,-0.75
66,Blessed Orb,2026-06-27 10:28:06,0.5,2.0,2.0,2.0,2.0,0.0,-0.75,2.06
66,Blessed Orb,2026-06-27 11:28:06,1.53,0.5,2.0,2.0,1.5000000000000002,0.8660254037844386,2.06,1.8235294117647058
66,Blessed Orb,2026-06-27 12:28:06,4.32,1.53,0.5,2.0,1.3433333333333337,0.7672244347864146,1.823529411764706,0.0
66,Blessed Orb,2026-06-27 13:28:06,4.32,4.32,1.53,0.5,2.116666666666667,1.9764193212305263,0.0,-0.018518518518518535
66,Blessed Orb,2026-06-27 15:22:14,4.24,4.32,4.32,1.53,3.3900000000000006,1.6108072510390563,-0.01851851851851849,-0.9246698113207548
67,Orb of Annulment,2026-06-27 01:35:43,29.47,29.33,29.37,32.97,30.55666666666667,2.090103665690613,0.004773269689737569,0.018663047166610137
67,Orb of Annulment,2026-06-27 02:35:43,30.02,29.47,29.33,29.37,29.39,0.07211102550937044,0.018663047166610047,0.0
67,Orb of Annulment,2026-06-27 03:35:43,30.02,30.02,29.47,29.33,29.606666666666666,0.36473734842122607,0.0,0.0812791472351766
67,Orb of Annulment,2026-06-27 04:35:43,32.46,30.02,30.02,29.47,29.836666666666662,0.3175426480543158,0.0812791472351766,0.0
67,Orb of Annulment,2026-06-27 05:35:43,32.46,32.46,30.02,30.02,30.833333333333332,1.4087346568226928,0.0,-0.041281577325939615
67,Orb of Annulment,2026-06-27 06:35:43,31.12,32.46,32.46,30.02,31.646666666666665,1.4087346568226942,-0.04128157732593962,-0.13624678663239081
67,Orb of Annulment,2026-06-27 07:35:43,26.88,31.12,32.46,32.46,32.013333333333335,0.7736493607141113,-0.13624678663239076,0.0
67,Orb of Annulment,2026-06-27 08:35:43,26.88,26.88,31.12,32.46,30.153333333333336,2.91289088936289,0.0,-0.011532738095238047
67,Orb of Annulment,2026-06-27 10:28:06,26.57,26.88,26.88,31.12,28.293333333333333,2.447965141364007,-0.011532738095238027,0.011290929619872063
67,Orb of Annulment,2026-06-27 11:28:06,26.87,26.57,26.88,26.88,26.776666666666667,0.17897858344864723,0.011290929619871992,0.0238183848157797
67,Orb of Annulment,2026-06-27 12:28:06,27.51,26.87,26.57,26.88,26.77333333333333,0.17616280348951258,0.023818384815779803,0.0
67,Orb of Annulment,2026-06-27 13:28:06,27.51,27.51,26.87,26.57,26.983333333333334,0.48013886880077467,0.0,0.1424936386768447
67,Orb of Annulment,2026-06-27 15:22:14,31.43,27.51,27.51,26.87,27.296666666666667,0.3695041722813013,0.14249363867684472,0.01495386573337572
68,Glassblower's Bauble,2026-06-27 01:35:43,0.6667,0.6667,0.6667,0.1074,0.4802666666666666,0.3229120055577577,0.0,0.0
68,Glassblower's Bauble,2026-06-27 02:35:43,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 03:35:43,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 04:35:43,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 05:35:43,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 06:35:43,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 07:35:43,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 08:35:43,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 10:28:06,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0
68,Glassblower's Bauble,2026-06-27 11:28:06,0.6667,0.6667,0.6667,0.6667,0.6667,0.0,0.0,0.0035998200089996536
68,Glassblower's Bauble,2026-06-27 12:28:06,0.6691,0.6667,0.6667,0.6667,0.6667,0.0,0.003599820008999721,0.0
68,Glassblower's Bauble,2026-06-27 13:28:06,0.6691,0.6691,0.6667,0.6667,0.6674999999999999,0.0013856406460350306,0.0,-0.0007472724555373725
68,Glassblower's Bauble,2026-06-27 15:22:14,0.6686,0.6691,0.6691,0.6667,0.6683,0.0013856406460349344,-0.0007472724555374066,0.0
69,Foulborn Exalted Orb,2026-06-27 02:35:43,3521.0,3622.0,3714.0,4737.0,4024.3333333333335,618.8992917537823,-0.027885146327995547,0.0
69,Foulborn Exalted Orb,2026-06-27 03:35:43,3521.0,3521.0,3622.0,3714.0,3619.0,96.53496775780327,0.0,0.4041465492757739
69,Foulborn Exalted Orb,2026-06-27 04:35:43,4944.0,3521.0,3521.0,3622.0,3554.6666666666665,58.312377188153164,0.40414654927577387,0.0
69,Foulborn Exalted Orb,2026-06-27 05:35:43,4944.0,4944.0,3521.0,3521.0,3995.3333333333335,821.5694330568375,0.0,0.025889967637540454
69,Foulborn Exalted Orb,2026-06-27 06:35:43,5072.0,4944.0,4944.0,3521.0,4469.666666666667,821.5694330568374,0.025889967637540368,0.01163249211356467
69,Foulborn Exalted Orb,2026-06-27 07:35:43,5131.0,5072.0,4944.0,4944.0,4986.666666666667,73.9008344562696,0.011632492113564652,0.0
69,Foulborn Exalted Orb,2026-06-27 08:35:43,5131.0,5131.0,5072.0,4944.0,5049.0,95.59811713626802,0.0,-0.03547066848567531
69,Foulborn Exalted Orb,2026-06-27 10:28:06,4949.0,5131.0,5131.0,5072.0,5111.333333333333,34.063665882182434,-0.03547066848567526,0.0024247322691452818
69,Foulborn Exalted Orb,2026-06-27 11:28:06,4961.0,4949.0,5131.0,5131.0,5070.333333333333,105.07774899251002,0.002424732269145302,-0.2310018141503729
69,Foulborn Exalted Orb,2026-06-27 15:22:14,3815.0,4961.0,4949.0,5131.0,5013.666666666667,101.79063480169941,-0.2310018141503729,0.01363040629095675
70,Awakener's Orb,2026-06-27 01:35:43,914.6,871.1,904.8,1148.0,974.6333333333333,151.08250505380616,0.04993686143955922,-0.02777170347692978
70,Awakener's Orb,2026-06-27 02:35:43,889.2,914.6,871.1,904.8,896.8333333333334,22.81804841202213,-0.02777170347692981,0.0
70,Awakener's Orb,2026-06-27 03:35:43,889.2,889.2,914.6,871.1,891.6333333333333,21.851849654740636,0.0,0.04453441295546548
70,Awakener's Orb,2026-06-27 04:35:43,928.8,889.2,889.2,914.6,897.6666666666666,14.66469683741824,0.04453441295546545,0.0
